,center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast
430,2.1239146429720943,0.07020063958908232,34.639500843207976,32.27886427791696,34.639500843207976,32.194270018260674,0,11.0,149.76339285714286,10.10323513507684,0.07188809303898479
431,5.921679513763559,0.1384587593440378,27.003054848202694,12.474371673906472,27.003054848202694,12.474371673906472,19,55.0,153.2244318181818,9.910332663228527,0.08006769433237756
432,6.206197436733441,0.06442280228889903,47.89836560500844,34.379120588220765,48.27136190337646,34.379120588220765,0,50.0,157.67624999999995,11.188683776612397,0.09806956113797057
433,4.31063688767077,0.05603340088702146,27.84152243951786,35.867160202547396,39.20927147443637,26.648118676015482,0,30.0,153.13038793103448,10.759143039298603,0.12510120920900095
434,7.910312008570057,0.3832379613452703,26.465257896628856,45.79047149973767,45.79047149973767,23.80767186990584,0,45.0,147.34444444444443,8.046608595091897,0.07691005154453874
435,6.383094622917037,0.2927937557997833,11.071537454365316,12.678989984468801,21.351972812085,9.601755353029652,18,41.0,147.10833333333338,9.179272805677293,0.07602811567453832
436,4.281417054555498,0.2846029022028553,26.495865984753745,8.48528137423857,26.495865984753745,8.48528137423857,9,28.0,168.33987119437936,11.846834465217517,0.18428236931507286
437,4.718815789640648,0.15337558333432344,34.12434673977986,35.157080217308945,39.44392362372661,23.97605527229158,0,38.0,154.52164775115594,10.871281147163018,0.12989879987128433
438,4.2010379941934985,0.11934360293253525,45.263709458514384,37.88947994604119,49.096657477206975,37.72968385534686,0,28.0,152.54344262295083,10.946610883332289,0.1281493109972368
439,5.593744158692403,0.08989112436695057,39.44104844177592,65.04121965708067,65.04121965708067,35.714295053361504,0,48.0,162.2617718869899,12.8819479977474,0.14380456966342384
440,7.224714218368801,0.3090653364672553,10.596522412045518,11.390077951530714,31.220619460783862,10.094921169196864,8,55.0,158.93318898855551,15.718249502784207,0.09510599570500454
441,4.319122123481511,0.12012220176406882,50.83615776773717,47.53958594476895,52.20153254455275,36.98123865605035,0,30.0,160.16676088185415,12.867783382744602,0.1416868117306206
442,5.28690670861223,0.05136094250411697,49.537811770947854,46.01478298976248,51.1525164323129,44.62579030197796,0,19.0,161.88055555555556,9.56169371858422,0.144040152382547
443,11.302197521012564,0.27617306521836416,28.517984724157934,5.694898658911319,28.517984724157934,5.694898658911319,22,46.0,143.67076023391814,13.043748043590856,0.09800514627564166
444,4.281417054555498,0.2846029022028553,26.495865984753745,8.48528137423857,26.495865984753745,8.48528137423857,9,28.0,168.33987119437936,11.846834465217517,0.18428236931507286
445,3.3923713520160423,0.05829040961481575,43.77793607031002,53.684850550129994,53.684850550129994,43.466444544869184,0,12.0,160.0746336996337,10.17149872175014,0.13236836385211778
446,5.592504771224768,0.3262587393346055,19.924858845171283,21.110642943086567,31.99634494536009,15.524174696260026,0,48.0,161.49306197964847,11.370047978809607,0.1361879020240402
447,5.10845995593171,0.1979531828741848,59.38215561064411,36.978989919697746,59.38215561064411,36.132206758382246,0,48.0,165.12320299022426,10.07756005595883,0.1324751896805231
448,5.593744158692403,0.08989112436695057,39.44104844177592,65.04121965708067,65.04121965708067,35.714295053361504,0,48.0,162.2617718869899,12.8819479977474,0.14380456966342384
449,5.756288058875161,0.055911676173324515,44.654227123532216,47.4236228055175,48.10405388322278,43.829214001622255,0,30.0,159.5432868672047,11.55306626033412,0.1791595862380439
450,4.552967479363703,0.10265277107357618,37.106447167113,43.24872888578621,43.24872888578621,31.73089811825969,0,34.0,163.46730462519938,12.374855310221314,0.10205716337692383
451,2.870028846880873,0.187943103561676,34.91995066955492,32.653304022752145,34.91995066955492,25.00212481389745,0,29.0,162.51426024955435,8.608317104612746,0.08985292609721901
452,5.921679513763559,0.1384587593440378,27.003054848202694,12.474371673906472,27.003054848202694,12.474371673906472,19,55.0,153.2244318181818,9.910332663228527,0.08006769433237756
453,6.404142145222088,0.09827967586986412,20.984389721349274,21.69721600993464,32.93307331641608,19.543078339699832,0,50.0,162.08818181818182,11.119632006575037,0.10497666535758683
454,3.962594652155461,0.16993497688971568,19.36887198508405,23.204061802329942,23.62318622597876,17.490360891016078,0,30.0,157.54231974921632,10.690091269261245,0.13200831342861724
455,7.224714218368801,0.3090653364672553,10.596522412045518,11.390077951530714,31.220619460783862,10.094921169196864,8,55.0,158.93318898855551,15.718249502784207,0.09510599570500454
456,4.1240689862330875,0.15709881491980862,27.727252022373506,36.66141160395832,36.66141160395832,26.447152942725896,0,29.0,167.91912280701754,13.653206423605184,0.12005903018251685
457,5.318374054539203,0.14761499932863278,31.780497164141412,31.590585746741056,37.969012363042616,28.03459281657683,0,42.0,163.94391304347823,11.7854241011206,0.10703849602020657
458,3.0031353505448566,0.10902766640869807,46.24268146365151,38.45612660920948,46.24268146365151,31.42635740725809,0,24.0,166.96607843137258,9.886668217996618,0.10785479290281197
459,5.777536396745335,0.2074643481427752,29.86966644344524,27.219881302653302,33.855246733940845,25.193679392322217,0,46.0,167.57405405405405,10.492936178269824,0.10332578367668946
460,6.206197436733441,0.06442280228889903,47.89836560500844,34.379120588220765,48.27136190337646,34.379120588220765,0,50.0,157.67624999999995,11.188683776612397,0.09806956113797057
461,6.404142145222088,0.09827967586986412,20.984389721349274,21.69721600993464,32.93307331641608,19.543078339699832,0,50.0,162.08818181818182,11.119632006575037,0.10497666535758683
462,3.5544468000324017,0.18252942633489336,23.021728866442675,14.597746030133813,23.50955525735188,14.597746030133813,2,30.0,161.99413793103446,11.968442382645113,0.15001018023421026
463,5.988844852729333,0.2277150173317809,30.568664643886066,27.982320989265023,30.568664643886066,26.54611662246517,0,16.0,161.44680851063828,13.053469904964947,0.09295884962279136
464,10.808932357087944,0.3295133677786485,28.039779589976412,6.1525648100192525,28.039779589976412,5.019765294286564,24,47.0,151.5635024549918,11.042536373353489,0.08638543105431196
465,3.9195773963301823,0.15572915553195707,48.82622246293481,39.695856927877934,48.82622246293481,39.695856927877934,0,20.0,163.373260738052,13.223665686291394,0.1470906782535472
466,4.952352364801478,0.14280860228970682,37.44329045369811,31.964428718152043,39.373618646302226,31.964428718152043,0,30.0,159.3980509745127,11.35588336380681,0.13407014409123694
467,3.6819352801183927,0.03826568493366725,57.187770339846146,41.78623091669519,57.187770339846146,41.08627979589638,0,15.0,162.42021636240705,9.457127480682823,0.1348864409738424
468,4.73553520272409,0.06509372711142443,53.59304248842469,36.14742810280155,54.069865246517345,36.14742810280155,0,30.0,163.02819198508854,10.063395440956034,0.13035743174771985
469,4.31063688767077,0.05603340088702146,27.84152243951786,35.867160202547396,39.20927147443637,26.648118676015482,0,30.0,153.13038793103448,10.759143039298603,0.12510120920900095
470,4.319122123481511,0.12012220176406882,50.83615776773717,47.53958594476895,52.20153254455275,36.98123865605035,0,30.0,160.16676088185415,12.867783382744602,0.1416868117306206
471,5.756288058875161,0.055911676173324515,44.654227123532216,47.4236228055175,48.10405388322278,43.829214001622255,0,30.0,159.5432868672047,11.55306626033412,0.1791595862380439
472,3.962594652155461,0.16993497688971568,19.36887198508405,23.204061802329942,23.62318622597876,17.490360891016078,0,30.0,157.54231974921632,10.690091269261245,0.13200831342861724
473,3.5544468000324017,0.18252942633489336,23.021728866442675,14.597746030133813,23.50955525735188,14.597746030133813,2,30.0,161.99413793103446,11.968442382645113,0.15001018023421026
474,4.718815789640648,0.15337558333432344,34.12434673977986,35.157080217308945,39.44392362372661,23.97605527229158,0,38.0,154.52164775115594,10.871281147163018,0.12989879987128433
475,3.3923713520160423,0.05829040961481575,43.77793607031002,53.684850550129994,53.684850550129994,43.466444544869184,0,12.0,160.0746336996337,10.17149872175014,0.13236836385211778
476,4.194227921669146,0.2372270921114797,13.99550282364896,15.603426185234134,19.801428285957005,9.84709660831703,19,30.0,144.27820512820512,9.271275139864914,0.07623530553428176
477,4.2010379941934985,0.11934360293253525,45.263709458514384,37.88947994604119,49.096657477206975,37.72968385534686,0,28.0,152.54344262295083,10.946610883332289,0.1281493109972368
478,4.194227921669146,0.2372270921114797,13.99550282364896,15.603426185234134,19.801428285957005,9.84709660831703,19,30.0,144.27820512820512,9.271275139864914,0.07623530553428176
479,3.70142140896562,0.12742163377694307,34.63538377297857,38.44235535901112,38.44235535901112,32.15432112324958,0,10.0,154.91516516516515,8.989172515442363,0.0762129763745491
480,5.6308643071016125,0.19496866323019496,60.51886276733536,38.4085228317176,74.58721971904401,20.66366375206002,0,44.0,233.34115087040615,13.135082457259884,0.12462749826146526
481,5.6308643071016125,0.19496866323019496,60.51886276733536,38.4085228317176,74.58721971904401,20.66366375206002,0,44.0,233.34115087040615,13.135082457259884,0.12462749826146526
482,4.826497255111309,0.3309969871504413,32.14125836981544,45.336566471561575,45.336566471561575,31.574317201500282,0,24.0,219.5530303030303,11.947840740077293,0.07806180921616332
483,2.2051949221085896,0.18202637353638146,66.37919580438243,36.760369927624005,66.37919580438243,22.721146330799193,0,21.0,212.68452380952382,10.405693529520072,0.07310051278889579
484,9.182341282819726,0.15048225401603196,28.25860196775012,24.26497678378784,47.25628999935189,18.094573291741934,0,39.0,222.34382284382286,10.19222618881584,0.07019584191086818
485,8.053041066405267,0.1702897990182244,41.725747021872046,34.633227184499326,47.816946332749474,22.346471690025183,0,39.0,206.32274247491642,11.954997859139466,0.06320091481273457
486,10.990138471073363,0.5538003494256694,16.522599160246727,29.98143860118057,29.98143860118057,9.834689795602868,6,38.0,207.70156695156697,11.046349886121213,0.0801156021025222
487,9.182341282819726,0.15048225401603196,28.25860196775012,24.26497678378784,47.25628999935189,18.094573291741934,0,39.0,222.34382284382286,10.19222618881584,0.07019584191086818
488,6.436860518286604,0.09125539636350044,35.966034754282646,55.3226983346695,55.3226983346695,35.966034754282646,0,16.0,218.32859848484853,12.108362122494118,0.06695517402869211
489,16.446359225885875,0.6478762903887636,23.736009882694322,43.72914814444401,45.07322396054214,10.199104074688108,4,54.0,208.3274410774411,12.139496470699713,0.08034901967741702
490,8.393968497047618,0.25147079262118666,20.370743131831276,27.983902546201172,31.888326397944144,20.312096577632047,0,24.0,214.15151515151518,11.691595807963068,0.11455241432610665
491,8.512354399877454,0.09820876011749033,52.34669123351953,22.028887814063253,52.34669123351953,18.64506879347046,0,16.0,213.69375,12.808327701770502,0.0627918038454866
492,11.219899331169039,0.19427094635361755,37.717176846110796,26.835063201954004,40.123825175148845,26.835063201954004,0,15.0,208.81666666666663,11.869710521070376,0.10693815418733044
493,6.436860518286604,0.09125539636350044,35.966034754282646,55.3226983346695,55.3226983346695,35.966034754282646,0,16.0,218.32859848484853,12.108362122494118,0.06695517402869211
494,8.512354399877454,0.09820876011749033,52.34669123351953,22.028887814063253,52.34669123351953,18.64506879347046,0,16.0,213.69375,12.808327701770502,0.0627918038454866
495,5.985757373753989,0.15922061454628333,19.604239256700737,31.29993004538717,33.257157757060774,11.130463462927377,4,15.0,209.51041666666669,12.514585157062845,0.11107832886903574
496,6.764687218667791,0.5312167253932211,20.560297473402226,16.876921656128527,20.560297473402226,10.196947303680377,7,15.0,208.81041666666667,11.992734290893777,0.10762743891346503
497,4.826497255111309,0.3309969871504413,32.14125836981544,45.336566471561575,45.336566471561575,31.574317201500282,0,24.0,219.5530303030303,11.947840740077293,0.07806180921616332
498,2.2051949221085896,0.18202637353638146,66.37919580438243,36.760369927624005,66.37919580438243,22.721146330799193,0,21.0,212.68452380952382,10.405693529520072,0.07310051278889579
499,8.053041066405267,0.1702897990182244,41.725747021872046,34.633227184499326,47.816946332749474,22.346471690025183,0,39.0,206.32274247491642,11.954997859139466,0.06320091481273457
500,16.61555907627777,0.3067050511334194,21.397646935139345,13.038404810405297,50.12644144473187,13.038404810405297,1,54.0,192.30636070853458,13.90226814102334,0.07335409257928344
501,10.990138471073363,0.5538003494256694,16.522599160246727,29.98143860118057,29.98143860118057,9.834689795602868,6,38.0,207.70156695156697,11.046349886121213,0.0801156021025222
502,16.446359225885875,0.6478762903887636,23.736009882694322,43.72914814444401,45.07322396054214,10.199104074688108,4,54.0,208.3274410774411,12.139496470699713,0.08034901967741702
503,16.61555907627777,0.3067050511334194,21.397646935139345,13.038404810405297,50.12644144473187,13.038404810405297,1,54.0,192.30636070853458,13.90226814102334,0.07335409257928344
504,8.393968497047618,0.25147079262118666,20.370743131831276,27.983902546201172,31.888326397944144,20.312096577632047,0,24.0,214.15151515151518,11.691595807963068,0.11455241432610665
505,5.985757373753989,0.15922061454628333,19.604239256700737,31.29993004538717,33.257157757060774,11.130463462927377,4,15.0,209.51041666666669,12.514585157062845,0.11107832886903574
506,9.072459633942929,0.10909679365087163,38.275318418009284,37.8549864614954,38.275318418009284,20.02498439450079,0,15.0,204.63333333333333,11.575967976362724,0.15522467921087954
507,11.219899331169039,0.19427094635361755,37.717176846110796,26.835063201954004,40.123825175148845,26.835063201954004,0,15.0,208.81666666666663,11.869710521070376,0.10693815418733044
508,6.764687218667791,0.5312167253932211,20.560297473402226,16.876921656128527,20.560297473402226,10.196947303680377,7,15.0,208.81041666666667,11.992734290893777,0.10762743891346503
509,9.072459633942929,0.10909679365087163,38.275318418009284,37.8549864614954,38.275318418009284,20.02498439450079,0,15.0,204.63333333333333,11.575967976362724,0.15522467921087954
510,6.259268312571469,0.21389521178788304,17.933643892432137,30.479501308256346,38.89730067755345,13.022538223119273,3,20.0,183.9841935483871,13.526246829737566,0.10578605605512656
511,7.3652288459146265,0.11767876497866785,30.118762051891146,40.36087214122113,42.20189569201838,28.454685740971232,0,15.0,180.35473684210527,12.236517997987663,0.11216377473950627
512,6.259268312571469,0.21389521178788304,17.933643892432137,30.479501308256346,38.89730067755345,13.022538223119273,3,20.0,183.9841935483871,13.526246829737566,0.10578605605512656
513,11.621933915222005,0.21292196394498272,60.460426741886046,7.6157731058639095,65.77707182259388,7.6157731058639095,4,58.0,178.41893039049236,12.45416649197907,0.08987329510785833
514,12.105178764044433,0.6022680074298455,17.973439770633806,6.685953561390566,18.10845427299917,4.062193337803282,15,22.0,196.9597402597403,10.652623854258684,0.045792745826239364
515,16.218928660078426,0.3174937539119494,61.90513620021261,19.301816472406138,61.90513620021261,16.637599581006533,0,43.0,205.04800664451827,10.352172808585257,0.05582957488380612
516,7.3652288459146265,0.11767876497866785,30.118762051891146,40.36087214122113,42.20189569201838,28.454685740971232,0,15.0,180.35473684210527,12.236517997987663,0.11216377473950627
517,11.621933915222005,0.21292196394498272,60.460426741886046,7.6157731058639095,65.77707182259388,7.6157731058639095,4,58.0,178.41893039049236,12.45416649197907,0.08987329510785833
518,10.825154372728989,0.18190287224302834,33.32343428032228,42.97903103668492,52.87633015229153,33.296278595154355,0,29.0,183.31519138755985,10.071455027808664,0.07352008760409283
519,7.889511143248852,0.17980078733850052,47.79218511703982,57.153231206113034,59.1089876978055,41.66376391452528,0,19.0,175.59170653907498,13.545349863972547,0.06798908509055249
520,5.738555671137536,0.20959425062099005,51.03900754726281,39.687022273721865,51.03900754726281,30.46582572049633,0,15.0,180.5671506352087,12.003510568825062,0.11611073251427168
521,5.795766480018764,0.04437609031869375,50.35871324805669,53.60037313302959,53.60037313302959,45.39823785126467,0,12.0,199.1712779973649,11.327458701404636,0.14864329591339015
522,5.544979248995876,0.08227111802619289,53.851648071345046,39.6232255123179,56.08029957123981,39.6232255123179,0,13.0,203.6677814938685,11.086478036773183,0.14902386697477155
523,9.711544290434071,0.204589658096742,23.427009030456748,22.09072203437452,36.71511950137164,18.60107523773827,0,23.0,227.15942028985503,11.368996106558994,0.17502578018717296
524,12.105178764044433,0.6022680074298455,17.973439770633806,6.685953561390566,18.10845427299917,4.062193337803282,15,22.0,196.9597402597403,10.652623854258684,0.045792745826239364
525,5.795766480018764,0.04437609031869375,50.35871324805669,53.60037313302959,53.60037313302959,45.39823785126467,0,12.0,199.1712779973649,11.327458701404636,0.14864329591339015
526,10.825154372728989,0.18190287224302834,33.32343428032228,42.97903103668492,52.87633015229153,33.296278595154355,0,29.0,183.31519138755985,10.071455027808664,0.07352008760409283
527,11.066098861638922,0.3324270091971609,15.401374418039598,14.606675059853272,25.05201314194252,14.606675059853272,1,34.0,184.11742424242425,12.452367231552042,0.04525815890240725
528,9.760868660752005,0.19587814747201332,44.258605599110545,34.54738191984832,46.09666977088544,34.41450794350002,0,30.0,189.09286833855802,10.910527936404554,0.09337980632612644
529,9.894697180292797,0.12300495109179466,42.402309365340926,33.24546616386897,53.6577293269832,33.24546616386897,0,24.0,188.1496212121212,11.280617672124164,0.08782841648280061
530,16.218928660078426,0.3174937539119494,61.90513620021261,19.301816472406138,61.90513620021261,16.637599581006533,0,43.0,205.04800664451827,10.352172808585257,0.05582957488380612
531,7.889511143248852,0.17980078733850052,47.79218511703982,57.153231206113034,59.1089876978055,41.66376391452528,0,19.0,175.59170653907498,13.545349863972547,0.06798908509055249
532,11.066098861638922,0.3324270091971609,15.401374418039598,14.606675059853272,25.05201314194252,14.606675059853272,1,34.0,184.11742424242425,12.452367231552042,0.04525815890240725
533,8.729424595409332,0.14442396325118392,33.0958389499306,26.96002346705185,33.0958389499306,20.673229561999875,0,30.0,181.36938349007318,14.384422772568435,0.08784880381258613
534,8.176050959229789,0.11636219624158102,38.383572905960285,39.71604379882044,57.22039400026323,37.43934478490152,0,24.0,180.4261363636364,14.754512508288048,0.0822974139692603
535,14.081311491950364,0.05245445477132425,31.144823004794873,35.4682957019364,38.01315561749642,29.0,0,17.0,160.703125,10.998423948893736,0.1542502706388069
536,13.435551016290471,0.015154724820436491,38.383085890043,47.1791859341648,47.1791859341648,36.811537563344594,0,12.0,163.528125,14.964349540052064,0.10337645109283244
537,5.544979248995876,0.08227111802619289,53.851648071345046,39.6232255123179,56.08029957123981,39.6232255123179,0,13.0,203.6677814938685,11.086478036773183,0.14902386697477155
538,6.103960462956271,0.13508266253061935,38.80721582386451,42.36744032862972,45.32107677449864,37.17526059088221,0,11.0,186.44164456233418,11.968311748080694,0.13277964873202142
539,5.738555671137536,0.20959425062099005,51.03900754726281,39.687022273721865,51.03900754726281,30.46582572049633,0,15.0,180.5671506352087,12.003510568825062,0.11611073251427168
540,9.760868660752005,0.19587814747201332,44.258605599110545,34.54738191984832,46.09666977088544,34.41450794350002,0,30.0,189.09286833855802,10.910527936404554,0.09337980632612644
541,8.729424595409332,0.14442396325118392,33.0958389499306,26.96002346705185,33.0958389499306,20.673229561999875,0,30.0,181.36938349007318,14.384422772568435,0.08784880381258613
542,6.103960462956271,0.13508266253061935,38.80721582386451,42.36744032862972,45.32107677449864,37.17526059088221,0,11.0,186.44164456233418,11.968311748080694,0.13277964873202142
543,7.418554277836172,0.14115300019687416,39.084409443570976,42.30839160261236,44.0347984874025,33.19638534539566,0,23.0,209.93328335832084,12.250829817866506,0.1587815619444228
544,7.976970497386526,0.11915251300778748,25.71181116891571,26.683328128252672,45.17742799230607,19.38970760342448,0,24.0,185.4015804597701,13.212673213140562,0.13041906139297949
545,7.150698020994161,0.16631417274916033,46.76845893006414,38.84584919911006,53.87932049138736,36.37306695894642,0,19.0,196.22796934865897,11.946654955770226,0.13878346081626175
546,4.954668688421247,0.2310112397840325,34.749157634756486,38.84584919911006,49.92961247980434,25.189047204735356,0,11.0,190.4501915708812,13.643602880567233,0.12072110141687503
547,9.711544290434071,0.204589658096742,23.427009030456748,22.09072203437452,36.71511950137164,18.60107523773827,0,23.0,227.15942028985503,11.368996106558994,0.17502578018717296
548,7.418554277836172,0.14115300019687416,39.084409443570976,42.30839160261236,44.0347984874025,33.19638534539566,0,23.0,209.93328335832084,12.250829817866506,0.1587815619444228
549,6.766028861461276,0.1757595739817545,33.20997952930704,16.031219541881402,33.20997952930704,15.811388300841895,0,14.0,219.8164251207729,11.354901296215779,0.16159457152437925
550,9.894697180292797,0.12300495109179466,42.402309365340926,33.24546616386897,53.6577293269832,33.24546616386897,0,24.0,188.1496212121212,11.280617672124164,0.08782841648280061
551,8.176050959229789,0.11636219624158102,38.383572905960285,39.71604379882044,57.22039400026323,37.43934478490152,0,24.0,180.4261363636364,14.754512508288048,0.0822974139692603
552,7.976970497386526,0.11915251300778748,25.71181116891571,26.683328128252672,45.17742799230607,19.38970760342448,0,24.0,185.4015804597701,13.212673213140562,0.13041906139297949
553,7.150698020994161,0.16631417274916033,46.76845893006414,38.84584919911006,53.87932049138736,36.37306695894642,0,19.0,196.22796934865897,11.946654955770226,0.13878346081626175
554,6.766028861461276,0.1757595739817545,33.20997952930704,16.031219541881402,33.20997952930704,15.811388300841895,0,14.0,219.8164251207729,11.354901296215779,0.16159457152437925
555,7.725319123217861,0.10968147448471856,39.05124837953327,26.0768096208106,39.11521443121589,24.738633753705958,0,11.0,218.55555555555557,11.040247906141131,0.15505469011514386
556,5.430446779706931,0.6710920597749913,13.325573366505711,9.486832980505136,16.333798410896236,9.219544457292887,3,11.0,200.3333333333333,12.747674358916509,0.12353411099683145
557,14.081311491950364,0.05245445477132425,31.144823004794873,35.4682957019364,38.01315561749642,29.0,0,17.0,160.703125,10.998423948893736,0.1542502706388069
558,13.754058875301073,0.07780317394784582,22.58883506032454,29.647552942862976,30.774137157561164,22.58883506032454,0,14.0,158.73214285714286,15.004557136181715,0.10176216636036174
559,13.907061136845007,0.14620977535145316,17.03241314564087,21.252238405360025,24.16586764325745,17.03241314564087,0,12.0,158.075,14.975039862737491,0.09463147254261273
560,13.754058875301073,0.07780317394784582,22.58883506032454,29.647552942862976,30.774137157561164,22.58883506032454,0,14.0,158.73214285714286,15.004557136181715,0.10176216636036174
561,15.127212691867971,0.10736756280297656,24.991426966794947,20.56785532614788,24.991426966794947,20.56785532614788,0,12.0,161.55714285714288,18.97048272734005,0.05088834681438728
562,13.435551016290471,0.015154724820436491,38.383085890043,47.1791859341648,47.1791859341648,36.811537563344594,0,12.0,163.528125,14.964349540052064,0.10337645109283244
563,13.907061136845007,0.14620977535145316,17.03241314564087,21.252238405360025,24.16586764325745,17.03241314564087,0,12.0,158.075,14.975039862737491,0.09463147254261273
564,15.127212691867971,0.10736756280297656,24.991426966794947,20.56785532614788,24.991426966794947,20.56785532614788,0,12.0,161.55714285714288,18.97048272734005,0.05088834681438728
565,7.725319123217861,0.10968147448471856,39.05124837953327,26.0768096208106,39.11521443121589,24.738633753705958,0,11.0,218.55555555555557,11.040247906141131,0.15505469011514386
566,6.948636797262296,0.15310506537711452,48.89098112237463,29.8328677803526,52.93038376225218,29.8328677803526,0,11.0,212.77777777777774,12.737195830938134,0.13699233071575712
567,4.954668688421247,0.2310112397840325,34.749157634756486,38.84584919911006,49.92961247980434,25.189047204735356,0,11.0,190.4501915708812,13.643602880567233,0.12072110141687503
568,5.430446779706931,0.6710920597749913,13.325573366505711,9.486832980505136,16.333798410896236,9.219544457292887,3,11.0,200.3333333333333,12.747674358916509,0.12353411099683145
569,6.948636797262296,0.15310506537711452,48.89098112237463,29.8328677803526,52.93038376225218,29.8328677803526,0,11.0,212.77777777777774,12.737195830938134,0.13699233071575712
