center_stdev,dist2border,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast,centID_i,centID_j
10.98289695978480,118.62470492707900,0.14970302196288000,14.432767068337300,12.083045973594600,16.24045985861640,11.704699910719600,25,30.0,165.0885964912280,12.611425370379300,0.1543700676523060,0,1
10.98289695978480,118.62470492707900,0.14970302196288000,14.432767068337300,12.083045973594600,16.24045985861640,11.704699910719600,25,30.0,165.0885964912280,12.611425370379300,0.1543700676523060,1,0
5.177436639509840,46.22704341188980,0.2514329213433110,32.25960365460150,13.996419393545900,32.25960365460150,12.500359267410200,14,41.0,164.1495769039320,12.671116294960200,0.11831887630849300,2,72
6.101556510556310,156.16104493540000,0.29725885667216500,41.528903765977100,15.040968121764200,41.528903765977100,14.260595481610500,1,47.0,187.53662364841300,11.255822599595200,0.1559636903790170,5,128
4.304911563079770,112.69962695646600,0.0787784098665851,40.70834705478370,27.132262228741600,41.12900566748510,14.54922235241550,2,34.0,163.6470588235290,10.019280649835300,0.09061891799467140,8,17
1.7537339499131000,23.51175062380750,0.1923183644903060,43.35290450157090,25.977179439513200,43.59008437581930,15.480658352104500,0,36.0,162.04532163742700,10.583485128070000,0.10042359118834600,10,27
6.300216234274560,115.25644198593500,0.25169873258361300,34.29826807628840,10.903994368767000,34.29826807628840,10.903994368767000,13,59.0,177.983723432876,8.475333964123860,0.09743914550104100,13,21
4.304911563079770,112.69962695646600,0.0787784098665851,40.70834705478370,27.132262228741600,41.12900566748510,14.54922235241550,2,34.0,163.6470588235290,10.019280649835300,0.09061891799467140,17,8
6.300216234274560,115.25644198593500,0.25169873258361300,34.29826807628840,10.903994368767000,34.29826807628840,10.903994368767000,13,59.0,177.983723432876,8.475333964123860,0.09743914550104100,21,13
9.960023983136490,144.02330737646000,0.2095220432550350,38.67544241850390,10.881475802358500,38.67544241850390,10.881475802358500,14,62.0,165.04464703132300,7.818851042204480,0.0826470936897798,25,26
9.960023983136490,144.02330737646000,0.2095220432550350,38.67544241850390,10.881475802358500,38.67544241850390,10.881475802358500,14,62.0,165.04464703132300,7.818851042204480,0.0826470936897798,26,25
1.7537339499131000,23.51175062380750,0.1923183644903060,43.35290450157090,25.977179439513200,43.59008437581930,15.480658352104500,0,36.0,162.04532163742700,10.583485128070000,0.10042359118834600,27,10
7.107805363232810,104.98406241815700,0.8310405458853150,39.21993197273260,4.407876332833190,39.21993197273260,4.407876332833190,33,57.0,159.40254237288100,10.832610764293200,0.08109369983540990,28,145
5.1469479627527600,92.23151022715420,0.1134709396030560,37.58358660755890,26.847569457468300,37.58358660755890,15.39489197836340,0,33.0,173.6013986013990,7.283036612766550,0.10343611865775900,29,34
8.78952912729638,120.41703139405000,0.0918976256642241,42.7369947741546,26.45274222467250,42.7369947741546,14.200292900254700,3,25.0,167.06625,6.93503718166253,0.09368632668629520,31,35
5.1469479627527600,92.23151022715420,0.1134709396030560,37.58358660755890,26.847569457468300,37.58358660755890,15.39489197836340,0,33.0,173.6013986013990,7.283036612766550,0.10343611865775900,34,29
8.78952912729638,120.41703139405000,0.0918976256642241,42.7369947741546,26.45274222467250,42.7369947741546,14.200292900254700,3,25.0,167.06625,6.93503718166253,0.09368632668629520,35,31
8.315822654482610,104.98017755765900,0.24020074056120500,13.953144435077200,21.978673676711300,21.978673676711300,8.611335419273530,19,21.0,158.82872503840200,7.620067591615080,0.07985009087296600,36,40
13.44175690750890,160.08338803359400,0.27744305709364600,40.505050486545100,17.75121999425720,40.505050486545100,11.636956592404300,4,37.0,159.5079365079370,8.293233105429620,0.07952988620671780,37,41
8.315822654482610,104.98017755765900,0.24020074056120500,13.953144435077200,21.978673676711300,21.978673676711300,8.611335419273530,19,21.0,158.82872503840200,7.620067591615080,0.07985009087296600,40,36
13.44175690750890,160.08338803359400,0.27744305709364600,40.505050486545100,17.75121999425720,40.505050486545100,11.636956592404300,4,37.0,159.5079365079370,8.293233105429620,0.07952988620671780,41,37
4.6380606109760000,138.36166553769100,0.22841390406955200,12.482378333426800,20.45441724952130,25.775041617633600,11.016143198782900,3,24.0,153.36666666666700,7.744064551467880,0.07201702237791570,44,75
6.800096264960670,125.18359722753200,0.21206305862207600,20.747356402419800,22.034749619345200,22.034749619345200,10.237504964473000,1,19.0,138.39215686274500,13.1559749098988,0.06922397011467390,49,57
9.322981204528110,76.00386744060780,0.38762663767611600,39.69835795263980,6.905062240699290,39.84055567934230,3.3437435405625200,30,65.0,159.00565031982900,10.228498350055900,0.0748427415328822,55,58
6.800096264960670,125.18359722753200,0.21206305862207600,20.747356402419800,22.034749619345200,22.034749619345200,10.237504964473000,1,19.0,138.39215686274500,13.1559749098988,0.06922397011467390,57,49
9.322981204528110,76.00386744060780,0.38762663767611600,39.69835795263980,6.905062240699290,39.84055567934230,3.3437435405625200,30,65.0,159.00565031982900,10.228498350055900,0.0748427415328822,58,55
5.177436639509840,46.22704341188980,0.2514329213433110,32.25960365460150,13.996419393545900,32.25960365460150,12.500359267410200,14,41.0,164.1495769039320,12.671116294960200,0.11831887630849300,72,2
4.6380606109760000,138.36166553769100,0.22841390406955200,12.482378333426800,20.45441724952130,25.775041617633600,11.016143198782900,3,24.0,153.36666666666700,7.744064551467880,0.07201702237791570,75,44
7.767967529641030,112.31537711667300,0.2823630766299030,30.004234210321900,17.447639827228500,30.004234210321900,9.440336770827400,19,69.0,167.0241215008930,11.26182189046540,0.11238853331443500,83,108
7.767967529641030,112.31537711667300,0.2823630766299030,30.004234210321900,17.447639827228500,30.004234210321900,9.440336770827400,19,69.0,167.0241215008930,11.26182189046540,0.11238853331443500,108,83
4.132795035615040,136.08390013903800,0.5126871509777930,41.79539292160990,6.791491838719630,42.51371840318020,6.791491838719630,22,52.0,180.2937062937060,11.633962329123000,0.09497164294075540,122,167
6.101556510556310,156.16104493540000,0.29725885667216500,41.528903765977100,15.040968121764200,41.528903765977100,14.260595481610500,1,47.0,187.53662364841300,11.255822599595200,0.1559636903790170,128,5
3.3944933288212800,138.17370876412300,0.3437636446319990,43.72927361886660,11.01668424030730,43.72927361886660,11.01668424030730,6,63.0,175.98177083333300,11.902923857589100,0.15032624243049800,129,131
3.3944933288212800,138.17370876412300,0.3437636446319990,43.72927361886660,11.01668424030730,43.72927361886660,11.01668424030730,6,63.0,175.98177083333300,11.902923857589100,0.15032624243049800,131,129
2.8148631965623100,80.82014404427910,0.14388089320619400,39.01016763744280,23.159146302344100,39.01016763744280,13.195353069543700,1,34.0,154.07481940144500,9.009476743000370,0.08553492821856250,139,193
7.107805363232810,104.98406241815700,0.8310405458853150,39.21993197273260,4.407876332833190,39.21993197273260,4.407876332833190,33,57.0,159.40254237288100,10.832610764293200,0.08109369983540990,145,28
6.456413808123870,76.3099522937855,0.24660189551646400,44.88366355798810,18.843629268788300,44.88366355798810,13.95008860723840,2,42.0,157.76050591595300,8.315480236640780,0.08601162603045980,154,155
6.456413808123870,76.3099522937855,0.24660189551646400,44.88366355798810,18.843629268788300,44.88366355798810,13.95008860723840,2,42.0,157.76050591595300,8.315480236640780,0.08601162603045980,155,154
2.9917282181610700,146.02838876946900,0.2238450070959720,40.50420585138460,24.835202919645600,40.50420585138460,14.724566556724300,1,43.0,152.02413339183900,7.387958791441580,0.08225414475968320,165,196
4.132795035615040,136.08390013903800,0.5126871509777930,41.79539292160990,6.791491838719630,42.51371840318020,6.791491838719630,22,52.0,180.2937062937060,11.633962329123000,0.09497164294075540,167,122
4.054184703896070,151.4112923651600,0.15533748288088400,12.732785149481300,21.725132240661300,29.03616114131370,11.598678341802300,7,38.0,161.87620837808800,8.273800900535090,0.0759954443228596,179,211
4.301539383621590,130.63321948717500,0.17726298148236000,18.513996441233200,6.198585433492740,25.619159251490300,6.198585433492740,5,28.0,183.6904761904760,15.053703713139500,0.11830046375324400,182,250
2.8148631965623100,80.82014404427910,0.14388089320619400,39.01016763744280,23.159146302344100,39.01016763744280,13.195353069543700,1,34.0,154.07481940144500,9.009476743000370,0.08553492821856250,193,139
2.9917282181610700,146.02838876946900,0.2238450070959720,40.50420585138460,24.835202919645600,40.50420585138460,14.724566556724300,1,43.0,152.02413339183900,7.387958791441580,0.08225414475968320,196,165
2.737880972084250,163.0340411564820,0.4394328711623180,21.432861160628700,6.069592106122,21.432861160628700,6.069592106122,18,30.0,178.1236434108530,14.965208826290500,0.14062917583689700,197,242
4.054184703896070,151.4112923651600,0.15533748288088400,12.732785149481300,21.725132240661300,29.03616114131370,11.598678341802300,7,38.0,161.87620837808800,8.273800900535090,0.0759954443228596,211,179
2.737880972084250,163.0340411564820,0.4394328711623180,21.432861160628700,6.069592106122,21.432861160628700,6.069592106122,18,30.0,178.1236434108530,14.965208826290500,0.14062917583689700,242,197
4.301539383621590,130.63321948717500,0.17726298148236000,18.513996441233200,6.198585433492740,25.619159251490300,6.198585433492740,5,28.0,183.6904761904760,15.053703713139500,0.11830046375324400,250,182
12.643189453406900,111.83286421753600,0.20412249426061800,31.510425234402600,32.09962957396320,35.43199348264540,27.975042266951500,0,24.0,174.89692982456100,12.276631006494200,0.11288918036588000,0,18
10.669657932348000,128.8268847736070,0.14530413236540100,40.37746960258680,40.01956730824850,46.35641818366650,38.929229423164200,0,38.0,160.93026315789500,11.756902941641900,0.10581368098642,0,44
10.095955237294300,97.71565726639920,0.09795278833239230,36.625550273298800,49.333936885903000,52.2238916008549,32.17760812822530,0,35.0,165.0624060150380,12.917895040404600,0.10747316860363600,0,58
4.27956460492643,123.69482110895500,0.169068477081302,33.06072667934300,36.837644343771500,36.837644343771500,28.712476122401800,0,24.0,164.14692982456100,10.259282020342900,0.10554365734381400,0,75
5.660197978495670,130.8164787420860,0.06872262012877980,38.64473963481830,35.17805270661790,39.709079622097400,35.17805270661790,0,16.0,162.05526315789500,13.712321645805800,0.09935686197386330,0,137
8.992424421778640,123.70392292585300,0.07516857989120510,44.15207428909010,36.42036552534810,50.73875006617880,36.42036552534810,0,21.0,168.3047619047620,12.245693738754300,0.13109358970725200,1,12
12.259552523394200,114.98430956434900,0.2832734485929870,26.619369339922400,23.293911152294200,27.64163094299610,21.707339287640600,0,24.0,168.275,10.615935966356500,0.12791893206586800,1,18
9.53358974330058,133.1150888408960,0.12975347082427700,40.18619386468570,36.54581246098490,42.16996454752290,32.74876901150850,0,30.0,154.30833333333300,10.096207901504200,0.12084343268640700,1,44
9.23979849968367,102.20258771048600,0.09768774210392990,31.820774936255700,47.951216631204500,50.06418191224620,31.820774936255700,0,27.0,158.4404761904760,11.257200000266900,0.1225029203036230,1,58
4.142121944026060,126.91393995010700,0.14785544705762600,35.73222904313260,38.74647448997890,38.74647448997890,31.02071827450120,0,24.0,157.525,8.598586980205250,0.12057340904380100,1,75
5.368998860741960,135.13018651380000,0.07848155799717360,30.858700744254600,27.71626615075000,30.858700744254600,26.587199293960900,0,13.0,155.43333333333300,12.051626605668100,0.11438661367385000,1,137
4.981622174743110,35.96642190335560,0.16193075109410500,35.03400107684280,35.57928616866090,35.57928616866090,15.478840939819500,0,36.0,165.65702947845800,13.67264868888480,0.12405089967266500,2,10
3.518681259691640,31.591879302119400,0.23622049042672600,35.74387410726860,27.733208875852700,39.36629991247880,18.654291394331200,0,38.0,163.98012889366300,11.875542565646000,0.12260141346597500,2,27
3.23497443602408,57.35120611789160,0.17999029808600900,35.58842651277090,46.71599404960680,46.71599404960680,29.30328680937770,0,33.0,161.5766201217330,12.738893611988100,0.11598353201041000,2,139
3.696661793212610,56.152378212802200,0.1289934012688910,43.34382118309450,40.05167770494910,46.99956540775890,28.96270575428210,0,29.0,160.24940673944000,11.452446920672200,0.11486366357403100,2,154
4.535147718093540,69.56614749660620,0.10148001188451000,47.50417627987370,44.56956026949000,53.90492857075090,43.876586488996800,0,16.0,160.09003601440600,11.23528925747300,0.115780118158446,2,193
7.35521361816663,149.10773108058,0.07428086533724970,34.26872740918210,33.23056790536010,34.93047499072990,30.667656900302500,0,19.0,175.06125970664400,15.172026364618300,0.09654146764799370,5,11
6.787984045792380,152.21584132193400,0.14439651570806700,45.21393918077210,52.739921079285000,52.739921079285000,35.15183610491620,0,36.0,165.2732755954220,9.795616347431880,0.09427701526282820,5,165
4.658094732479830,162.35650421367000,0.19102452621385800,40.993569653069600,48.05970018332800,51.63935846319620,40.42141732347510,0,26.0,162.50495615707200,9.114401330519450,0.09321773743733090,5,196
4.202148660878290,128.99062075631400,0.1542795604960890,24.868443598430100,20.191898236116400,24.984750630661300,16.745535969456200,0,20.0,173.8186274509800,11.000712536262700,0.1511321173722810,8,129
2.589811918812500,128.62560317955400,0.12052556037819100,18.072909194528700,20.29631784801010,20.29631784801010,14.293367420063300,1,20.0,170.13373161764700,12.262482359522500,0.09228798485161860,8,131
4.981622174743110,35.96642190335560,0.16193075109410500,35.03400107684280,35.57928616866090,35.57928616866090,15.478840939819500,0,36.0,165.65702947845800,13.67264868888480,0.12405089967266500,10,2
4.610294483776800,37.64866398803010,0.09956183104990400,45.1019675044607,45.60044677358680,45.72711962062760,31.05719118854840,0,33.0,162.21476964769600,11.379058857384300,0.0961410540308652,10,72
3.569343690207600,49.260304871050800,0.1428086967059400,38.30323224748900,49.32171182992500,50.0739810428205,34.31374338939670,0,20.0,159.64181286549700,11.446836174412200,0.09380570973278160,10,139
7.35521361816663,149.10773108058,0.07428086533724970,34.26872740918210,33.23056790536010,34.93047499072990,30.667656900302500,0,19.0,175.06125970664400,15.172026364618300,0.09654146764799370,11,5
5.911023019690950,129.8314075494700,0.050215777672862000,47.47003695465040,31.792547947368400,47.47003695465040,31.792547947368400,0,19.0,183.44346978557500,15.264207394518200,0.10423279354780800,11,16
8.992424421778640,123.70392292585300,0.07516857989120510,44.15207428909010,36.42036552534810,50.73875006617880,36.42036552534810,0,21.0,168.3047619047620,12.245693738754300,0.13109358970725200,12,1
10.767900958877800,116.2713251179280,0.1361129511505200,41.62326727232670,16.32646771666310,42.38353618189020,15.556196107625800,0,21.0,178.11309523809500,11.910899374869200,0.08961270242082730,12,18
7.872190708577440,102.42264487555200,0.05466324282008920,52.41442756072700,38.25010362433200,53.94042760973710,38.25010362433200,0,21.0,168.86993603411500,11.216992088543300,0.08343341093651180,12,55
4.194997937457270,128.43585708326300,0.11852779453797100,26.2106298762817,27.681128097503100,28.947323920422300,21.82847205414640,0,16.0,171.03033268101800,11.106179130218100,0.08382303374769900,12,83
2.724099610293460,120.29353779024300,0.08546531906225040,29.657846829978200,24.014620724767300,29.657846829978200,23.291849141077500,0,12.0,174.13664596273300,13.696299907514300,0.1213528596289480,12,108
2.8575276515201300,140.8793098171390,0.0898632473059771,38.82808596398280,45.53997408187800,51.017665800828200,37.38990195194890,0,28.0,178.2720561092650,10.792888163999500,0.1427561965160630,13,197
2.094324081246860,142.7645356509310,0.04635443879157260,48.78259967708400,39.420365841890100,48.78259967708400,38.36153134624870,0,15.0,184.58174603174600,14.080552113580200,0.09940481244188000,13,242
6.326756993485470,126.90788796389600,0.06565918854467240,37.426481411245600,48.633003526307200,50.339404635649100,37.426481411245600,0,27.0,162.76447740113000,11.170553722887700,0.08222901102287910,14,21
7.697189541326580,143.71261321800900,0.1454701371250290,10.701610094473000,9.741237412511620,13.79608000318930,9.741237412511620,13,13.0,157.03044871794900,13.794994355483700,0.06847759971846060,14,32
7.818773136250110,126.5310652502690,0.059289368297312300,41.8924911804379,37.09212116081920,47.56520235488800,37.09212116081920,0,21.0,154.26488095238100,11.470760384049900,0.0720145151788383,14,40
6.131996866946390,129.99333537872300,0.10793368588556800,40.75411419587350,34.905392035753500,42.71001029696340,34.905392035753500,0,27.0,155.00067204301100,12.827949277617000,0.07617903822417270,14,46
7.748528209744470,151.93402913764200,0.05630593780613620,26.95226620582670,27.88277452874460,28.01109537084360,26.05192118679100,0,17.0,153.8811274509800,12.336807176931300,0.07649052206881490,14,47
7.26280607328805,124.44543627429700,0.05527174899202580,49.198978399048700,48.99513023551450,52.05717711246720,46.73440451713450,0,16.0,151.67708333333300,16.61781432814670,0.08099998228989960,14,48
7.334239547742360,136.1139929096740,0.08741038312223050,43.459191709002900,39.339405331637200,47.03231794975460,38.00614129110300,0,19.0,147.20465686274500,13.118756512704600,0.06877371523296020,14,57
2.84806796697629,138.62629906819200,0.0394012883963527,32.806893256581700,35.42679212084360,36.60256370185990,32.767075151564700,0,16.0,151.45535714285700,12.47141123962540,0.07045337992762350,14,125
3.3969227614488200,127.93153130637000,0.23718123637705200,42.109780183112500,28.391190201494400,45.156449489601800,23.699443765530300,0,27.0,187.52488425925900,11.899842512919000,0.11079964569063300,15,16
6.026607585825810,115.81850030332000,0.07789418696455590,52.94851937517430,41.33991755602140,56.07090066514710,39.57058204202160,0,32.0,179.1747159090910,9.944722393407510,0.10320945496873100,15,29
3.549554633455160,139.2685619970930,0.14812049134144400,15.678353189823500,19.390707069807800,19.390707069807800,14.143030340297200,4,20.0,183.1747159090910,11.664617015933300,0.09695391473914660,15,122
5.911023019690950,129.8314075494700,0.050215777672862000,47.47003695465040,31.792547947368400,47.47003695465040,31.792547947368400,0,19.0,183.44346978557500,15.264207394518200,0.10423279354780800,16,11
3.3969227614488200,127.93153130637000,0.23718123637705200,42.109780183112500,28.391190201494400,45.156449489601800,23.699443765530300,0,27.0,187.52488425925900,11.899842512919000,0.11079964569063300,16,15
4.932343315838670,105.0890784586020,0.1633132588195550,19.046849686928200,41.787446807160500,41.787446807160500,18.386892041643100,0,27.0,184.16835016835000,9.751300826798050,0.11303306901820300,16,29
3.974581808639510,104.70999245829800,0.17258477424202800,30.27930578328690,38.07559582716410,38.07559582716410,23.798296474858400,0,27.0,181.95156695156700,9.238156732278060,0.11102630937966100,16,34
3.1174950289773600,124.22693834885200,0.0958058591033006,48.61819567588310,45.747904847662900,50.726568583931300,45.747904847662900,0,15.0,188.16835016835000,11.471195449323800,0.10677752878861800,16,122
2.383669276534780,112.77051597397200,0.036418655910977300,51.732356452948,42.29328708543170,53.73334880762040,42.29328708543170,0,20.0,165.81020220588200,10.92149197116180,0.08981304305288870,17,131
2.7104334234790900,79.64098803941230,0.032206713529746000,34.554532989273900,28.34654191498610,34.61608183337290,28.048161530387700,0,14.0,156.11525307797500,8.309238988179060,0.08582129069685480,17,154
2.1300560655154300,87.70027131895920,0.0628179821154574,18.21154625868510,22.41597838645530,22.79218896215880,18.21154625868510,0,13.0,160.968782249742,8.684531509936240,0.08833431152954650,17,155
12.643189453406900,111.83286421753600,0.20412249426061800,31.510425234402600,32.09962957396320,35.43199348264540,27.975042266951500,0,24.0,174.89692982456100,12.276631006494200,0.11288918036588000,18,0
12.259552523394200,114.98430956434900,0.2832734485929870,26.619369339922400,23.293911152294200,27.64163094299610,21.707339287640600,0,24.0,168.275,10.615935966356500,0.12791893206586800,18,1
10.767900958877800,116.2713251179280,0.1361129511505200,41.62326727232670,16.32646771666310,42.38353618189020,15.556196107625800,0,21.0,178.11309523809500,11.910899374869200,0.08961270242082730,18,12
10.493602833402000,125.78237966110600,0.20968331549593100,49.87163872667620,46.31982757946260,49.87163872667620,40.30482530914430,0,24.0,164.11666666666700,9.761413537619120,0.07936254539998210,18,44
11.319370281032900,93.22959612382140,0.18813950026770200,27.23319912374690,30.93234572052720,37.001249854494700,25.67825761134670,0,24.0,168.84017412935300,9.587234316145510,0.08025875329512690,18,55
