center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast,centID_i,centID_j
5.216453127337846,0.044844842515003466,18.133706560046235,17.90083090654247,18.957957746535875,17.26528791616241,78,78.0,0.14072175804951415,22.41520161163312,0.03228631879227982,0,1
2.7672976192485548,0.11388439469738583,21.61387057788102,36.7339972478149,36.7339972478149,21.61387057788102,1,27.0,0.04156873467896949,24.439252987657266,0.046913735743373264,0,24
4.849602423306449,0.0973963316219051,25.211096825639714,18.61782425034185,25.786155964964447,17.984283897108952,22,78.0,0.16367790053077247,24.28549138242782,0.1172967819292767,0,66
5.216453127337846,0.044844842515003466,18.133706560046235,17.90083090654247,18.957957746535875,17.26528791616241,78,78.0,0.14072175804951415,22.41520161163312,0.03228631879227982,1,0
5.410821094531813,0.10221279770953108,16.743338138131126,21.417910682746893,21.417910682746893,15.555798535563715,48,78.0,0.10854800573109169,23.62254040400593,0.0006611831678128705,1,7
5.06777893326763,0.15407948994630594,14.064814181819282,13.852624857449536,19.725174648228805,11.976647504637825,78,78.0,0.17121573836043957,25.61431251349712,0.027532001290730523,1,63
4.8787183063254504,0.1417435409824752,25.102142258526655,21.38117084540269,25.8297228138933,20.561731641566706,12,78.0,0.16693287595721973,24.90167612941286,0.08469435608054668,1,66
5.578579841418317,0.07595281009801906,20.047008536043357,19.431029589099126,24.305291359173495,17.935608525357488,53,78.0,0.1571679496778784,25.38266598750645,0.0718842836996901,1,71
1.9256311842149778,0.067478506069424,18.35137987409128,14.667328304643565,18.35137987409128,14.667328304643565,4,10.0,0.19492395147970365,24.54015700369616,0.009873947462023205,2,3
1.9256311842149778,0.067478506069424,18.35137987409128,14.667328304643565,18.35137987409128,14.667328304643565,4,10.0,0.19492395147970365,24.54015700369616,0.009873947462023205,3,2
1.962947745730018,0.057559001805729045,19.725624882919206,22.081157744553337,23.069438747110976,19.725624882919206,3,10.0,0.194547820985981,26.155074204813218,0.03267289539445935,3,25
3.774881522354936,0.1796487249099118,10.294040074164503,21.699721757721974,21.699721757721974,10.294040074164503,11,14.0,0.5202751425977237,22.517946897614934,0.06885479251040291,4,11
3.2269556633250542,0.2065013850311309,23.137285506891004,37.88846532699012,37.88846532699012,9.484476717464734,6,22.0,0.544734180431385,24.75918176031138,0.12092485355429955,4,31
7.334389014872837,0.12208971837319813,31.02318355937603,17.218335210217344,35.27039412248448,17.218335210217344,3,30.0,0.3794032324310148,24.83568918702246,0.09038141317257165,4,121
6.054952487238874,0.38622747633961,23.834252784371987,31.07255391036541,33.64051762491214,18.393520201225574,8,26.0,0.3093489279751469,24.5459381257469,0.04227182670957322,4,148
10.645984566061196,0.08700827424103441,18.223228160508068,34.336583399786704,35.94974297275487,18.223228160508068,5,37.0,0.540479504644543,20.288168097130423,0.07265326175785589,5,10
9.776588952648483,0.267638990732079,40.39419702398152,17.62686404597472,40.39419702398152,11.371350867595694,23,37.0,0.5558290026542467,19.662346003065966,0.07490208255264039,5,16
8.127175990003085,0.16916698040552855,13.469365115311717,29.213333422909347,29.213333422909347,10.740521658142672,24,32.0,0.5152587986675816,19.233366995381893,0.05797112365397222,5,17
8.77229449129504,0.19289541569251578,31.79066219167432,39.71463776768566,46.5445570585894,21.489908231715734,1,37.0,0.5367486556177381,22.32003304312805,0.08313729560779098,5,20
4.0520306997816045,0.28905567479479893,18.88700823855765,44.53672482491821,44.53672482491821,18.88700823855765,3,19.0,0.3109466322479775,21.57886764034766,0.15963741942337736,5,34
7.1692589263168705,0.5931700008630693,25.02339146092438,18.6661367108561,26.158575310992436,13.945122510493997,16,37.0,0.5721715739965774,21.60148805520781,0.07556774446024003,5,60
5.492950215232692,0.06862089227512702,15.748038739016442,17.47688574328112,18.197212750820366,13.129052529663177,48,78.0,0.08002414212564712,22.77541510540684,0.019867541022060287,6,7
5.092212845890688,0.10187710628638746,13.810852947506373,18.223544277326358,19.323889987764133,7.609478513751357,78,78.0,0.142691874754995,24.767187214898023,0.046738359144977926,6,63
4.936231803921453,0.12598225460183293,22.347524640052058,26.919031086208882,27.445383475260456,22.034588770336523,2,78.0,0.13840901235177516,24.054550830813767,0.10390071393479405,6,66
5.183828529007496,0.04691549554822237,20.55233948832801,21.020817023772164,23.056205267211713,18.794416368982503,55,58.0,0.07661469211883487,23.020921219969097,0.02896731917476901,6,127
5.410821094531813,0.10221279770953108,16.743338138131126,21.417910682746893,21.417910682746893,15.555798535563715,48,78.0,0.10854800573109169,23.62254040400593,0.0006611831678128705,7,1
5.492950215232692,0.06862089227512702,15.748038739016442,17.47688574328112,18.197212750820366,13.129052529663177,48,78.0,0.08002414212564712,22.77541510540684,0.019867541022060287,7,6
5.175729294113069,0.1304301951822657,10.83513866959697,19.908006876820142,20.161234985193595,8.992110633002763,48,78.0,0.1357870106155703,26.205466558884893,0.028509291514993623,7,63
5.050221147375356,0.25362219225677574,13.903535257041396,15.756940482728405,17.031189723914455,13.20523139311,48,78.0,0.13150414821235024,25.492830174800638,0.08567164630480978,7,66
4.95066790746377,0.14866797746875507,25.241450482327107,19.252166758606954,30.33792422993146,18.96144347471662,13,78.0,0.08833289518789367,24.846583714536514,0.016741098827215528,7,84
5.190402607847705,0.056180862765246586,23.86538487132202,23.534692509090657,25.26922629528318,21.46988512635212,4,58.0,0.06970982797940994,24.459200563955967,0.010738251544784722,7,127
2.0526057737089785,0.1484494699067047,10.675466269212532,13.140769470183162,13.140769470183162,9.124321484150068,12,12.0,0.09247126172091447,23.73834798611099,0.023013726766922676,8,76
2.9239944449668043,0.20576216580239598,15.776699530604708,18.122891807424995,18.122891807424995,13.548007335422614,23,30.0,0.13751220571174216,22.008514491492782,0.08084135291284991,8,137
2.260959509869386,0.14463119830557242,20.54277440959169,17.701893343341425,20.54277440959169,17.55914624870464,9,11.0,0.05037929002206898,23.53908589040701,0.05565297592880833,8,144
2.3299841556310823,0.09557900610166613,14.533583272699792,15.347661634032082,18.95175672488899,14.533583272699792,10,10.0,0.042361771603241394,22.96868224329959,0.049750599783059735,8,164
10.645984566061196,0.08700827424103441,18.223228160508068,34.336583399786704,35.94974297275487,18.223228160508068,5,37.0,0.540479504644543,20.288168097130423,0.07265326175785589,10,5
7.218073926263507,0.23672255955223542,12.501007822145953,10.42005079475074,23.190730054559317,10.312185746528417,27,32.0,0.4200982261895523,21.08028543115381,0.03750376288954679,10,17
8.502440910448897,0.1746369853445497,27.254839400287068,48.10570345169838,48.440814576258205,20.15719717427841,6,78.0,0.5579582133711973,23.107540142303158,0.07185708034143845,10,61
5.409776865275357,0.16753918520843028,42.427161241329856,14.755671480888617,43.505983782639404,12.161624248743644,8,32.0,0.35791261835938126,22.27261274046758,0.03592113105899661,10,156
2.5708869228587163,0.06794141426911753,27.31581363839476,18.534647432237147,27.31581363839476,18.534647432237147,2,12.0,0.31452031437217776,24.338700378213193,0.029281332801639123,10,165
3.774881522354936,0.1796487249099118,10.294040074164503,21.699721757721974,21.699721757721974,10.294040074164503,11,14.0,0.5202751425977237,22.517946897614934,0.06885479251040291,11,4
2.390190216255293,0.16664976330653425,15.619965323399175,17.224914790115488,21.35084817461865,12.531529470578162,11,14.0,0.6052877364380524,24.84993462423936,0.10690888626466155,11,31
3.698190728638876,0.15811695337731863,20.751642727142407,19.423800625194716,22.970026947256507,17.21288691891435,10,14.0,0.44509980897379076,20.571087803635923,0.2948713012985469,11,35
10.484955029265263,0.2066954186838257,42.48255799229815,19.915875170165748,50.47451187966295,19.915875170165748,1,37.0,0.43612576801800196,17.647465215406466,0.35261127725437136,12,110
4.99599963546724,0.2681927582343472,40.70651815734864,9.462499406868497,40.70651815734864,8.216302487202729,43,73.0,0.4050527975125744,17.01249525724502,0.05765487447906048,13,15
3.081958107729008,0.19285902183617157,27.138813337671916,20.34431975836586,27.660876166897737,19.385029475387956,18,32.0,0.5195997813846898,19.310570296487533,0.2010912471053816,13,52
4.99599963546724,0.2681927582343472,40.70651815734864,9.462499406868497,40.70651815734864,8.216302487202729,43,73.0,0.4050527975125744,17.01249525724502,0.05765487447906048,15,13
3.585532976592469,0.17825043690273112,32.65029103464487,20.894569537997988,32.65029103464487,20.894569537997988,3,34.0,0.4456128522804126,20.673539572671615,0.18565463853053962,15,52
9.776588952648483,0.267638990732079,40.39419702398152,17.62686404597472,40.39419702398152,11.371350867595694,23,37.0,0.5558290026542467,19.662346003065966,0.07490208255264039,16,5
6.891490491800825,0.5315036267608384,19.612892508621663,25.258467346750233,30.277164581572038,13.605523192398914,24,54.0,0.4569375811494125,23.54112938483551,0.06491875563815008,16,20
3.7639809388691514,0.16439572803016153,17.801216429587594,44.615036183059836,44.615036183059836,17.801216429587594,2,19.0,0.2311355577796519,22.799963982055118,0.14141887945373646,16,34
6.8748733547445156,0.4336297504411685,25.952552326399957,24.862803875647177,25.952552326399957,9.442059678088825,23,63.0,0.4923604995282518,22.822584396915275,0.05734920449059913,16,60
7.031472867513097,0.33438489753421935,18.49736931693815,26.06192633802669,26.192417225721375,17.762325305368105,27,63.0,0.5253396524648379,24.067432834269447,0.09670132577670426,16,65
8.127175990003085,0.16916698040552855,13.469365115311717,29.213333422909347,29.213333422909347,10.740521658142672,24,32.0,0.5152587986675816,19.233366995381893,0.05797112365397222,17,5
7.218073926263507,0.23672255955223542,12.501007822145953,10.42005079475074,23.190730054559317,10.312185746528417,27,32.0,0.4200982261895523,21.08028543115381,0.03750376288954679,17,10
1.9969515131028306,0.2721493529048432,20.001329896783474,23.551521876110577,25.744044067331803,18.703026744070304,5,19.0,0.190565353792987,22.370984974371048,0.12448792055506833,17,34
4.419350388283197,0.12828856361949043,33.89451091748335,20.761898518560844,33.89451091748335,20.761898518560844,2,32.0,0.4517902955415867,22.3936053892312,0.04041824559193094,17,60
3.4733665323127223,0.15896434006550766,13.446788325109354,21.277668834912877,21.277668834912877,13.446788325109354,16,16.0,0.3113706709678603,25.405084582192636,0.06982868663582298,18,19
2.7435412620520783,0.12394979432430717,20.83630640994373,19.182146793001685,21.324724747698387,16.918157844664627,6,12.0,0.2757468968486103,24.9241578147885,0.09508565163283367,18,27
2.1842023718646115,0.1654618896855716,14.96922094252483,17.81865326784925,19.226777331065847,13.037341795208036,17,17.0,0.41210544874458077,25.071143639592535,0.09298720335429497,18,31
2.7842124766786105,0.1169294491817376,21.521770945969063,23.810575899796728,25.650822958984637,21.521770945969063,2,12.0,0.2604525356392935,23.62301549738335,0.12242655641379493,18,36
2.5184245519922537,0.08413800782704339,22.27525381652728,15.410400865313116,22.441778883729164,15.410400865313116,15,17.0,0.34802604016985983,24.827572601576826,0.04770099374179604,18,70
3.4733665323127223,0.15896434006550766,13.446788325109354,21.277668834912877,21.277668834912877,13.446788325109354,16,16.0,0.3113706709678603,25.405084582192636,0.06982868663582298,19,18
2.939816680647018,0.3027539565842257,13.423076918108801,11.75707604183219,14.64914205157556,5.704441930629819,7,13.0,0.39265344459902307,27.27812460473188,0.13791887886862486,19,27
4.6867503692280055,0.12726677004879672,47.510192236922016,22.95898026864227,47.510192236922016,13.099196180105842,7,35.0,0.34590145903805625,26.082495111392348,0.17556538369678346,19,28
5.239436824562892,0.1595686173495647,19.144811643634625,39.860476707110784,43.512822022220966,19.144811643634625,2,39.0,0.35944958044024156,27.754974871210905,0.106517112021112,19,30
6.944399730517094,0.5197664568619371,37.418744774470255,8.76574533343565,40.4423604145497,8.76574533343565,30,59.0,0.3773590833897065,25.976982287326727,0.16525978364958618,19,36
3.6040166136332186,0.13362611250589992,22.09193042516454,38.67370373452668,40.80584104485637,22.09193042516454,1,29.0,0.4648906991093067,26.813577117912462,0.1641646794957258,19,49
4.408314035571336,0.48718944715595264,30.311198275808096,39.707456389333466,39.707456389333466,21.659211095886516,2,37.0,0.6248661215602556,24.400931949443354,0.25966933542752524,19,138
6.861672854782292,0.22096154843543822,46.81137940235143,10.822313173695669,47.289229630756985,10.591636216685673,6,28.0,0.2936267440387552,27.211866794971428,0.057167403745359835,19,148
8.77229449129504,0.19289541569251578,31.79066219167432,39.71463776768566,46.5445570585894,21.489908231715734,1,37.0,0.5367486556177381,22.32003304312805,0.08313729560779098,20,5
6.891490491800825,0.5315036267608384,19.612892508621663,25.258467346750233,30.277164581572038,13.605523192398914,24,54.0,0.4569375811494125,23.54112938483551,0.06491875563815008,20,16
6.152049739924215,0.27772732701718694,38.94087441756749,20.215321104848428,39.20943418511626,9.923201844629364,25,54.0,0.4023643226150335,27.09576543221502,0.08018416869129583,20,26
4.670015849382411,0.41458762995558096,18.33427381745468,20.5599833071937,26.585153600360076,18.246554697926925,33,54.0,0.5062593054283293,26.725119874331526,0.10493653883185489,20,65
4.849706251121092,0.24834040450726455,19.664979709294744,31.472786197090855,35.30111478148393,19.664979709294744,6,17.0,0.3541817693325764,24.30447768646521,0.046405164908931734,20,156
2.9700765368293043,0.1333189209642142,19.956066699685312,19.57739107112186,20.21542708982415,19.443569928807367,14,14.0,0.46265892357045546,24.56989704354536,0.08736364146905098,23,67
2.7672976192485548,0.11388439469738583,21.61387057788102,36.7339972478149,36.7339972478149,21.61387057788102,1,27.0,0.04156873467896949,24.439252987657266,0.046913735743373264,24,0
1.962947745730018,0.057559001805729045,19.725624882919206,22.081157744553337,23.069438747110976,19.725624882919206,3,10.0,0.194547820985981,26.155074204813218,0.03267289539445935,25,3
6.152049739924215,0.27772732701718694,38.94087441756749,20.215321104848428,39.20943418511626,9.923201844629364,25,54.0,0.4023643226150335,27.09576543221502,0.08018416869129583,26,20
2.3429996366466352,0.20457925924398032,32.855993150117754,27.407885073080465,33.031964549682996,22.107669100393185,1,19.0,0.1765622992452729,26.35460002943463,0.15668429250688223,26,34
2.7435412620520783,0.12394979432430717,20.83630640994373,19.182146793001685,21.324724747698387,16.918157844664627,6,12.0,0.2757468968486103,24.9241578147885,0.09508565163283367,27,18
2.939816680647018,0.3027539565842257,13.423076918108801,11.75707604183219,14.64914205157556,5.704441930629819,7,13.0,0.39265344459902307,27.27812460473188,0.13791887886862486,27,19
3.4673372775179963,0.11451208654691795,17.14768856647717,16.187819678916863,19.759993585856,15.150197138931038,7,13.0,0.31027768491880625,25.601568343988212,0.2008223486937941,27,28
3.3430312859000724,0.22858386847963985,18.514248421520733,17.256058483457956,20.458762514407972,14.104410408185696,5,13.0,0.3417353092704565,25.496055519922592,0.19051674864659687,27,36
4.6867503692280055,0.12726677004879672,47.510192236922016,22.95898026864227,47.510192236922016,13.099196180105842,7,35.0,0.34590145903805625,26.082495111392348,0.17556538369678346,28,19
3.4673372775179963,0.11451208654691795,17.14768856647717,16.187819678916863,19.759993585856,15.150197138931038,7,13.0,0.31027768491880625,25.601568343988212,0.2008223486937941,28,27
5.456085387874764,0.16184299345126985,23.93786817124353,19.074444199642045,26.329408899015522,14.878396001984894,4,31.0,0.29498332370948943,24.30042602658306,0.22816325347475538,28,36
5.239436824562892,0.1595686173495647,19.144811643634625,39.860476707110784,43.512822022220966,19.144811643634625,2,39.0,0.35944958044024156,27.754974871210905,0.106517112021112,30,19
3.8705925328173727,0.18183258512629116,21.038673479361506,23.82846225737871,24.274040124442823,21.038673479361506,2,13.0,0.5560384832822245,24.396855448518245,0.2535245335770231,30,138
3.2269556633250542,0.2065013850311309,23.137285506891004,37.88846532699012,37.88846532699012,9.484476717464734,6,22.0,0.544734180431385,24.75918176031138,0.12092485355429955,31,4
2.390190216255293,0.16664976330653425,15.619965323399175,17.224914790115488,21.35084817461865,12.531529470578162,11,14.0,0.6052877364380524,24.84993462423936,0.10690888626466155,31,11
2.1842023718646115,0.1654618896855716,14.96922094252483,17.81865326784925,19.226777331065847,13.037341795208036,17,17.0,0.41210544874458077,25.071143639592535,0.09298720335429497,31,18
4.0169080285173715,0.4335824317735875,12.378502125406834,16.656692578279554,17.99899357736831,12.378502125406834,18,22.0,0.4695588468074521,22.81232266633237,0.34694136234244355,31,35
26.26630204356188,0.033418471181776876,20.396078054371138,17.46424919657298,20.396078054371138,16.492422502470642,78,78.0,0.8924497670626717,12.88016455352555,1.0,32,33
26.26630204356188,0.033418471181776876,20.396078054371138,17.46424919657298,20.396078054371138,16.492422502470642,78,78.0,0.8924497670626717,12.88016455352555,1.0,33,32
4.0520306997816045,0.28905567479479893,18.88700823855765,44.53672482491821,44.53672482491821,18.88700823855765,3,19.0,0.3109466322479775,21.57886764034766,0.15963741942337736,34,5
3.7639809388691514,0.16439572803016153,17.801216429587594,44.615036183059836,44.615036183059836,17.801216429587594,2,19.0,0.2311355577796519,22.799963982055118,0.14141887945373646,34,16
1.9969515131028306,0.2721493529048432,20.001329896783474,23.551521876110577,25.744044067331803,18.703026744070304,5,19.0,0.190565353792987,22.370984974371048,0.12448792055506833,34,17
2.3429996366466352,0.20457925924398032,32.855993150117754,27.407885073080465,33.031964549682996,22.107669100393185,1,19.0,0.1765622992452729,26.35460002943463,0.15668429250688223,34,26
3.698190728638876,0.15811695337731863,20.751642727142407,19.423800625194716,22.970026947256507,17.21288691891435,10,14.0,0.44509980897379076,20.571087803635923,0.2948713012985469,35,11
4.0169080285173715,0.4335824317735875,12.378502125406834,16.656692578279554,17.99899357736831,12.378502125406834,18,22.0,0.4695588468074521,22.81232266633237,0.34694136234244355,35,31
3.9891001814842935,0.4180215542249143,40.859883974733236,8.9980429783323,42.94251502734259,2.23606797749979,12,26.0,0.3042278988070819,22.88883009304345,0.3163979219607156,35,121
3.484746615622931,0.4413707135689741,31.52132901757319,24.30138459760423,33.0039897699644,22.02502312573571,1,13.0,0.234173594351214,22.599079031767893,0.26828833549771713,35,148
2.7842124766786105,0.1169294491817376,21.521770945969063,23.810575899796728,25.650822958984637,21.521770945969063,2,12.0,0.2604525356392935,23.62301549738335,0.12242655641379493,36,18
6.944399730517094,0.5197664568619371,37.418744774470255,8.76574533343565,40.4423604145497,8.76574533343565,30,59.0,0.3773590833897065,25.976982287326727,0.16525978364958618,36,19
3.3430312859000724,0.22858386847963985,18.514248421520733,17.256058483457956,20.458762514407972,14.104410408185696,5,13.0,0.3417353092704565,25.496055519922592,0.19051674864659687,36,27
5.456085387874764,0.16184299345126985,23.93786817124353,19.074444199642045,26.329408899015522,14.878396001984894,4,31.0,0.29498332370948943,24.30042602658306,0.22816325347475538,36,28
5.842098880391921,0.168353425891644,51.713340977417666,21.96913191542687,52.14834657918943,21.96913191542687,1,28.0,0.24270860871018907,25.429797710162145,0.10976527352333185,36,148
7.58158283818339,0.26103766339935486,30.975059264067,16.814085680780696,30.975059264067,8.756758859966421,40,74.0,0.7034594002492383,21.90885095094373,0.3861980518299133,37,54
7.199340266631334,0.1761324897748138,14.730194539890235,12.083045973594572,16.55294535724685,12.083045973594572,36,36.0,0.5995702078324037,20.51291230860204,0.4988913346904702,38,39
7.199340266631334,0.1761324897748138,14.730194539890235,12.083045973594572,16.55294535724685,12.083045973594572,36,36.0,0.5995702078324037,20.51291230860204,0.4988913346904702,39,38
8.898297898616267,0.24599469547348046,20.035073064928376,23.595943968328093,26.98555486786298,20.035073064928376,7,36.0,0.5747613101998299,23.102384258840274,0.3678261575995603,39,58
4.784658774250644,0.3053081262739444,13.68756682265924,23.21456280996814,26.007761475135307,13.68756682265924,28,37.0,0.7340251976560936,23.882784286163528,0.30414035453057375,43,57
5.263266520192685,0.3507422686967121,21.78484911125761,18.89004637128023,28.202687503528075,8.81256686277473,20,38.0,0.8303056158414148,18.142151107702883,0.5283048949465442,43,110
9.059683414325974,0.27389165848322294,20.565578734697507,42.82523331431111,47.70557759308568,20.49518691936412,3,65.0,0.5908686180229732,21.14128900166928,0.33616448331694815,44,83
2.7320279025576624,0.3182675405454458,22.173843611069262,7.615773105863909,22.173843611069262,7.615773105863909,21,21.0,0.8479725191131813,17.544316219260377,0.6110713745348717,44,200
4.439406564042456,0.30442683223885225,43.6178791525492,11.045361017187261,43.6178791525492,11.045361017187261,28,74.0,0.8092660187095033,20.12551102592665,0.4941074609461932,45,99
3.699843984850789,0.21454515551018744,16.422567172821875,28.14550123198703,30.627324299510214,15.051801355619252,19,34.0,0.5796450711765924,20.48833839375386,0.4317324219047205,46,55
7.337345766251192,0.22174268729408322,22.02271554554524,35.058668174406364,35.23914216591102,16.592325046039374,11,54.0,0.5649575626530909,19.728206601421178,0.529982427986092,47,51
5.86264208790335,0.1968206595715932,37.252448006211516,25.015491358182256,43.09486308973072,15.133571265999233,12,54.0,0.48289841081934837,24.464731990290915,0.31551770745136876,47,69
4.286893059694937,0.25234929256396715,19.2500103377557,20.81982517180127,22.31417923412202,16.085461890055534,25,26.0,0.2940101621967579,24.131996865041916,0.21936663750281823,47,79
3.135209360327198,0.17844072127920588,23.106728462159666,16.241564544832123,23.106728462159666,15.047122720212371,7,10.0,0.24395206642792355,23.231701672942613,0.20824230565928423,47,145
6.679046218492456,0.229917098384781,33.67336355574514,9.481305832117192,36.284467382731634,9.481305832117192,32,71.0,0.7705233098636257,22.804481166619645,0.15601584124586393,48,67
3.6040166136332186,0.13362611250589992,22.09193042516454,38.67370373452668,40.80584104485637,22.09193042516454,1,29.0,0.4648906991093067,26.813577117912462,0.1641646794957258,49,19
2.7997035698053327,0.10449457441056897,11.793501699428628,10.12400293636328,13.783751789193015,9.640843453331664,21,21.0,0.5015460683113062,26.236065137296652,0.14203698660169883,49,70
7.337345766251192,0.22174268729408322,22.02271554554524,35.058668174406364,35.23914216591102,16.592325046039374,11,54.0,0.5649575626530909,19.728206601421178,0.529982427986092,51,47
5.897864343193649,0.2836143770631476,30.922096520557258,11.313708498984761,34.82000601855151,11.313708498984761,37,55.0,0.5826752885416115,19.986983836634995,0.42942175949439376,51,53
5.254586534807331,0.32719450484165113,29.507132756676413,27.256796418234842,39.101466832136154,19.729699532665006,11,55.0,0.5637247904607459,21.68267066903805,0.426192649860308,51,69
4.828758023191775,0.13014966235835362,26.374303425238004,29.850109878912495,29.850109878912495,19.117371908617066,6,26.0,0.3748365418381556,21.34993554378905,0.3300415799117574,51,79
3.081958107729008,0.19285902183617157,27.138813337671916,20.34431975836586,27.660876166897737,19.385029475387956,18,32.0,0.5195997813846898,19.310570296487533,0.2010912471053816,52,13
3.585532976592469,0.17825043690273112,32.65029103464487,20.894569537997988,32.65029103464487,20.894569537997988,3,34.0,0.4456128522804126,20.673539572671615,0.18565463853053962,52,15
5.897864343193649,0.2836143770631476,30.922096520557258,11.313708498984761,34.82000601855151,11.313708498984761,37,55.0,0.5826752885416115,19.986983836634995,0.42942175949439376,53,51
4.63431240224411,0.2503986627251798,15.409047802062227,29.59460157049235,29.59460157049235,15.409047802062227,22,49.0,0.4710286535630144,24.304148184397356,0.15302538229378104,53,102
7.58158283818339,0.26103766339935486,30.975059264067,16.814085680780696,30.975059264067,8.756758859966421,40,74.0,0.7034594002492383,21.90885095094373,0.3861980518299133,54,37
5.099808526421048,0.151954099042438,33.78839654931304,29.165879777390813,33.78839654931304,21.918020109329127,1,29.0,0.658404243983262,25.30901166129015,0.25365599740765243,54,59
3.699843984850789,0.21454515551018744,16.422567172821875,28.14550123198703,30.627324299510214,15.051801355619252,19,34.0,0.5796450711765924,20.48833839375386,0.4317324219047205,55,46
3.5917355651468634,0.09059706562164503,39.53824458923601,14.91024087977545,44.80064894663519,14.91024087977545,10,52.0,0.6685555363075064,25.641836428792292,0.2407331016943919,55,56
4.190733685760773,0.23400046747377817,22.66173908510541,20.97204587286217,23.427845424894798,15.061038972703749,42,44.0,0.8115746407902118,24.443720210881565,0.2759360465905639,55,104
4.850986676870812,0.223282995594869,21.57918312892607,21.664772135845833,22.020140270438375,17.95330119439959,26,26.0,0.7763841959354125,23.767432295181113,0.3093732774391318,55,136
3.5917355651468634,0.09059706562164503,39.53824458923601,14.91024087977545,44.80064894663519,14.91024087977545,10,52.0,0.6685555363075064,25.641836428792292,0.2407331016943919,56,55
3.6259550618167395,0.2264629219472665,39.709302079383384,31.11144645074912,40.19318761725227,18.91430564460598,6,53.0,0.6071538350157595,24.395565606455936,0.16852145913193237,56,75
3.4717297890947987,0.21768581291234898,18.67805616871819,7.881368919908241,22.437847995545575,7.881368919908241,19,20.0,0.43954231788253195,27.399462436255988,0.13216507670559616,56,143
4.784658774250644,0.3053081262739444,13.68756682265924,23.21456280996814,26.007761475135307,13.68756682265924,28,37.0,0.7340251976560936,23.882784286163528,0.30414035453057375,57,43
3.4771503576517655,0.07852100556445257,40.66815605681733,27.192309538930232,41.02004660829394,14.066665911983575,10,41.0,0.6314207941928665,26.146692975194227,0.19366842958754624,57,64
5.688521944033762,0.18672451534139295,26.437567640425705,35.44619156268294,35.44619156268294,16.950434600070555,13,28.0,0.7762626044271843,19.61366040236458,0.4723263992725528,57,110
8.898297898616267,0.24599469547348046,20.035073064928376,23.595943968328093,26.98555486786298,20.035073064928376,7,36.0,0.5747613101998299,23.102384258840274,0.3678261575995603,58,39
